site,month,surfWaterTempMean
ARIK,May,24.455
ARIK,May,24.684
ARIK,May,24.808
ARIK,May,24.801
ARIK,May,24.742
ARIK,May,24.513
ARIK,May,24.187
ARIK,May,23.742
ARIK,May,23.305
ARIK,May,22.88
ARIK,May,22.513
ARIK,May,22.182
ARIK,May,21.894
ARIK,May,21.61
ARIK,May,21.356
ARIK,May,21.124
ARIK,May,20.874
ARIK,May,20.633
ARIK,May,20.42
ARIK,May,20.231
ARIK,May,20.06
ARIK,May,19.877
ARIK,May,19.689
ARIK,May,19.507
ARIK,May,19.322
ARIK,May,19.132
ARIK,May,18.92
ARIK,May,18.696
ARIK,May,18.49
ARIK,May,18.292
ARIK,May,18.106
ARIK,May,17.965
ARIK,May,17.88
ARIK,May,17.826
ARIK,May,17.839
ARIK,May,17.957
ARIK,May,18.228
ARIK,May,18.621
ARIK,May,19.099
ARIK,May,19.668
ARIK,May,20.314
ARIK,May,20.993
ARIK,May,21.606
ARIK,May,22.045
ARIK,May,22.563
ARIK,May,23.129
ARIK,May,23.693
ARIK,May,24.169
ARIK,May,24.546
ARIK,May,24.825
ARIK,May,24.976
ARIK,May,24.98
ARIK,May,24.818
ARIK,May,24.488
ARIK,May,24.103
ARIK,May,23.777
ARIK,May,23.45
ARIK,May,23.11
ARIK,May,22.723
ARIK,May,22.337
ARIK,May,21.999
ARIK,May,21.693
ARIK,May,21.384
ARIK,May,21.096
ARIK,May,20.856
ARIK,May,20.658
ARIK,May,20.484
ARIK,May,20.335
ARIK,May,20.223
ARIK,May,19.997
ARIK,May,19.629
ARIK,May,19.333
ARIK,May,19.152
ARIK,May,18.992
ARIK,May,18.816
ARIK,May,18.676
ARIK,May,18.538
ARIK,May,18.348
ARIK,May,18.143
ARIK,May,17.941
ARIK,May,17.765
ARIK,May,17.619
ARIK,May,17.54
ARIK,May,17.53
ARIK,May,17.586
ARIK,May,17.684
ARIK,May,17.804
ARIK,May,17.925
ARIK,May,18.063
ARIK,May,18.263
ARIK,May,18.465
ARIK,May,18.7
ARIK,May,19.079
ARIK,May,19.655
ARIK,May,20.342
ARIK,May,21.149
ARIK,May,21.899
ARIK,May,22.556
ARIK,May,23.064
ARIK,May,23.404
ARIK,May,23.557
ARIK,May,23.564
ARIK,May,23.469
ARIK,May,23.307
ARIK,May,23.064
ARIK,May,22.785
ARIK,May,22.445
ARIK,May,22.127
ARIK,May,21.817
ARIK,May,21.51
ARIK,May,21.203
ARIK,May,20.943
ARIK,May,20.743
ARIK,May,20.573
ARIK,May,20.43
ARIK,May,20.274
ARIK,May,20.113
ARIK,May,19.956
ARIK,May,19.804
ARIK,May,19.645
ARIK,May,19.458
ARIK,May,19.253
ARIK,May,19.056
ARIK,May,18.851
ARIK,May,18.621
ARIK,May,18.391
ARIK,May,18.189
ARIK,May,18.001
ARIK,May,17.849
ARIK,May,17.767
ARIK,May,17.794
ARIK,May,17.951
ARIK,May,18.275
ARIK,May,18.751
ARIK,May,19.337
ARIK,May,20.012
ARIK,May,20.746
ARIK,May,21.492
ARIK,May,22.234
ARIK,May,22.968
ARIK,May,23.675
ARIK,May,24.327
ARIK,May,24.897
ARIK,May,25.359
ARIK,May,25.546
ARIK,May,25.68
ARIK,May,25.564
ARIK,May,25.553
ARIK,May,25.509
ARIK,May,25.358
ARIK,May,25.141
ARIK,May,24.915
ARIK,May,24.643
ARIK,May,24.377
ARIK,May,24.106
ARIK,May,23.798
ARIK,May,23.488
ARIK,May,23.229
ARIK,May,23.002
ARIK,May,22.787
ARIK,May,22.565
ARIK,May,22.347
ARIK,May,22.126
ARIK,May,21.877
ARIK,May,21.6
ARIK,May,21.334
ARIK,May,21.079
ARIK,May,20.828
ARIK,May,20.563
ARIK,May,20.296
ARIK,May,20.06
ARIK,May,19.839
ARIK,May,19.634
ARIK,May,19.429
ARIK,May,19.211
ARIK,May,18.995
ARIK,May,18.807
ARIK,May,18.687
ARIK,May,18.663
ARIK,May,18.757
ARIK,May,19.024
ARIK,May,19.43
ARIK,May,19.956
ARIK,May,20.588
ARIK,May,21.3
ARIK,May,22.067
ARIK,May,22.856
ARIK,May,23.652
ARIK,May,24.421
ARIK,May,25.11
ARIK,May,25.717
ARIK,May,26.242
ARIK,May,26.592
ARIK,May,26.652
ARIK,May,26.583
ARIK,May,26.421
ARIK,May,26.214
ARIK,May,25.944
ARIK,May,25.605
ARIK,May,25.133
ARIK,May,24.605
ARIK,May,24.113
ARIK,May,23.641
ARIK,May,23.161
ARIK,May,22.697
ARIK,May,22.294
ARIK,May,21.969
ARIK,May,21.638
ARIK,May,21.376
ARIK,May,21.166
ARIK,May,20.967
ARIK,May,20.759
ARIK,May,20.557
ARIK,May,20.356
ARIK,May,20.142
ARIK,May,19.908
ARIK,May,19.667
ARIK,May,19.419
ARIK,May,19.171
ARIK,May,18.93
ARIK,May,18.696
ARIK,May,18.474
ARIK,May,18.25
ARIK,May,18.049
ARIK,May,17.895
ARIK,May,17.828
ARIK,May,17.865
ARIK,May,17.995
ARIK,May,18.272
ARIK,May,18.684
ARIK,May,19.212
ARIK,May,19.841
ARIK,May,20.541
ARIK,May,21.302
ARIK,May,22.085
ARIK,May,22.876
ARIK,May,23.643
ARIK,May,24.373
ARIK,May,25.031
ARIK,May,25.591
ARIK,May,26.031
ARIK,May,26.327
ARIK,May,26.455
ARIK,May,26.331
ARIK,May,26.027
ARIK,May,25.552
ARIK,May,24.981
ARIK,Jun,24.352
ARIK,Jun,23.728
ARIK,Jun,23.094
ARIK,Jun,22.503
ARIK,Jun,21.984
ARIK,Jun,21.546
ARIK,Jun,21.187
ARIK,Jun,20.872
ARIK,Jun,20.615
ARIK,Jun,20.39
ARIK,Jun,20.188
ARIK,Jun,20.025
ARIK,Jun,19.886
ARIK,Jun,19.751
ARIK,Jun,19.624
ARIK,Jun,19.515
ARIK,Jun,19.416
ARIK,Jun,19.304
ARIK,Jun,19.172
ARIK,Jun,19.022
ARIK,Jun,18.879
ARIK,Jun,18.77
ARIK,Jun,18.697
ARIK,Jun,18.619
ARIK,Jun,18.549
ARIK,Jun,18.492
ARIK,Jun,18.466
ARIK,Jun,18.431
ARIK,Jun,18.44
ARIK,Jun,18.518
ARIK,Jun,18.68
ARIK,Jun,18.928
ARIK,Jun,19.276
ARIK,Jun,19.847
ARIK,Jun,20.548
ARIK,Jun,21.342
ARIK,Jun,22.067
ARIK,Jun,22.753
ARIK,Jun,23.35
ARIK,Jun,23.754
ARIK,Jun,23.907
ARIK,Jun,24.118
ARIK,Jun,24.337
ARIK,Jun,24.454
ARIK,Jun,24.402
ARIK,Jun,24.335
ARIK,Jun,24.185
ARIK,Jun,23.982
ARIK,Jun,23.665
ARIK,Jun,23.328
ARIK,Jun,22.977
ARIK,Jun,22.648
ARIK,Jun,22.304
ARIK,Jun,21.934
ARIK,Jun,21.588
ARIK,Jun,21.272
ARIK,Jun,20.948
ARIK,Jun,20.641
ARIK,Jun,20.342
ARIK,Jun,20.042
ARIK,Jun,19.76
ARIK,Jun,19.493
ARIK,Jun,19.257
ARIK,Jun,19.046
ARIK,Jun,18.861
ARIK,Jun,18.692
ARIK,Jun,18.54
ARIK,Jun,18.392
ARIK,Jun,18.248
ARIK,Jun,18.119
ARIK,Jun,17.984
ARIK,Jun,17.856
ARIK,Jun,17.756
ARIK,Jun,17.672
ARIK,Jun,17.598
ARIK,Jun,17.577
ARIK,Jun,17.666
ARIK,Jun,17.91
ARIK,Jun,18.293
ARIK,Jun,18.778
ARIK,Jun,19.335
ARIK,Jun,19.986
ARIK,Jun,20.721
ARIK,Jun,21.485
ARIK,Jun,22.213
ARIK,Jun,22.691
ARIK,Jun,23.141
ARIK,Jun,23.511
ARIK,Jun,23.817
ARIK,Jun,23.91
ARIK,Jun,23.748
ARIK,Jun,23.437
ARIK,Jun,23.2
ARIK,Jun,22.985
ARIK,Jun,22.76
ARIK,Jun,22.482
ARIK,Jun,22.173
ARIK,Jun,21.848
ARIK,Jun,21.52
ARIK,Jun,21.187
ARIK,Jun,20.862
ARIK,Jun,20.502
ARIK,Jun,20.151
ARIK,Jun,19.826
ARIK,Jun,19.535
ARIK,Jun,19.265
ARIK,Jun,19.035
ARIK,Jun,18.833
ARIK,Jun,18.653
ARIK,Jun,18.492
ARIK,Jun,18.347
ARIK,Jun,18.219
ARIK,Jun,18.102
ARIK,Jun,18.004
ARIK,Jun,17.909
ARIK,Jun,17.815
ARIK,Jun,17.734
ARIK,Jun,17.666
ARIK,Jun,17.598
ARIK,Jun,17.531
ARIK,Jun,17.471
ARIK,Jun,17.424
ARIK,Jun,17.393
ARIK,Jun,17.38
ARIK,Jun,17.383
ARIK,Jun,17.396
ARIK,Jun,17.429
ARIK,Jun,17.488
ARIK,Jun,17.538
ARIK,Jun,17.57
ARIK,Jun,17.614
ARIK,Jun,17.711
ARIK,Jun,17.812
ARIK,Jun,17.89
ARIK,Jun,17.98
ARIK,Jun,18.095
ARIK,Jun,18.243
ARIK,Jun,18.344
ARIK,Jun,18.358
ARIK,Jun,18.379
ARIK,Jun,18.437
ARIK,Jun,18.604
ARIK,Jun,18.739
ARIK,Jun,18.798
ARIK,Jun,18.779
ARIK,Jun,18.694
ARIK,Jun,18.558
ARIK,Jun,18.402
ARIK,Jun,18.203
ARIK,Jun,17.999
ARIK,Jun,17.817
ARIK,Jun,17.662
ARIK,Jun,17.543
ARIK,Jun,17.456
ARIK,Jun,17.386
ARIK,Jun,17.324
ARIK,Jun,17.271
ARIK,Jun,17.233
ARIK,Jun,17.203
ARIK,Jun,17.171
ARIK,Jun,17.139
ARIK,Jun,17.105
ARIK,Jun,17.07
ARIK,Jun,17.025
ARIK,Jun,16.964
ARIK,Jun,16.889
ARIK,Jun,16.824
ARIK,Jun,16.759
ARIK,Jun,16.703
ARIK,Jun,16.65
ARIK,Jun,16.604
ARIK,Jun,16.573
ARIK,Jun,16.558
ARIK,Jun,16.626
ARIK,Jun,16.727
ARIK,Jun,16.818
ARIK,Jun,16.897
ARIK,Jun,16.981
ARIK,Jun,17.176
ARIK,Jun,17.625
ARIK,Jun,18.174
ARIK,Jun,18.975
ARIK,Jun,19.881
ARIK,Jun,20.781
ARIK,Jun,21.484
ARIK,Jun,22.004
ARIK,Jun,22.354
ARIK,Jun,22.644
ARIK,Jun,22.809
ARIK,Jun,22.908
ARIK,Jun,22.764
ARIK,Jun,22.436
ARIK,Jun,22.173
ARIK,Jun,21.894
ARIK,Jun,21.562
ARIK,Jun,21.223
ARIK,Jun,20.926
ARIK,Jun,20.691
ARIK,Jun,20.478
ARIK,Jun,20.287
ARIK,Jun,20.121
ARIK,Jun,19.956
ARIK,Jun,19.773
ARIK,Jun,19.573
ARIK,Jun,19.362
ARIK,Jun,19.131
ARIK,Jun,18.896
ARIK,Jun,18.647
ARIK,Jun,18.402
ARIK,Jun,18.179
ARIK,Jun,17.976
ARIK,Jun,17.779
ARIK,Jun,17.583
ARIK,Jun,17.386
ARIK,Jun,17.19
ARIK,Jun,17.012
ARIK,Jun,16.882
ARIK,Jun,16.826
ARIK,Jun,16.838
ARIK,Jun,16.91
ARIK,Jun,17.088
ARIK,Jun,17.428
ARIK,Jun,17.917
ARIK,Jun,18.484
ARIK,Jun,19.115
ARIK,Jun,19.803
ARIK,Jun,20.441
ARIK,Jun,21.09
ARIK,Jun,21.78
ARIK,Jun,22.341
ARIK,Jun,22.904
ARIK,Jun,23.472
ARIK,Jun,23.998
ARIK,Jun,24.334
ARIK,Jun,24.449
ARIK,Jun,24.487
ARIK,Jun,24.514
ARIK,Jun,24.408
ARIK,Jun,24.188
ARIK,Jun,24.034
ARIK,Jun,23.86
ARIK,Jun,23.611
ARIK,Jun,23.32
ARIK,Jun,22.982
ARIK,Jun,22.619
ARIK,Jun,22.257
ARIK,Jun,21.913
ARIK,Jun,21.589
ARIK,Jun,21.281
ARIK,Jun,20.992
ARIK,Jun,20.74
ARIK,Jun,20.498
ARIK,Jun,20.244
ARIK,Jun,19.976
ARIK,Jun,19.742
ARIK,Jun,19.536
ARIK,Jun,19.342
ARIK,Jun,19.137
ARIK,Jun,18.953
ARIK,Jun,18.796
ARIK,Jun,18.648
ARIK,Jun,18.511
ARIK,Jun,18.36
ARIK,Jun,18.198
ARIK,Jun,18.057
ARIK,Jun,17.943
ARIK,Jun,17.898
ARIK,Jun,17.949
ARIK,Jun,18.118
ARIK,Jun,18.441
ARIK,Jun,18.882
ARIK,Jun,19.413
ARIK,Jun,20.038
ARIK,Jun,20.731
ARIK,Jun,21.473
ARIK,Jun,22.193
ARIK,Jun,22.897
ARIK,Jun,23.55
ARIK,Jun,24.187
ARIK,Jun,24.539
ARIK,Jun,24.698
ARIK,Jun,24.757
ARIK,Jun,24.907
ARIK,Jun,24.97
ARIK,Jun,24.97
ARIK,Jun,24.781
ARIK,Jun,24.546
ARIK,Jun,24.292
ARIK,Jun,24.009
ARIK,Jun,23.68
ARIK,Jun,23.344
ARIK,Jun,22.981
ARIK,Jun,22.616
ARIK,Jun,22.261
ARIK,Jun,21.905
ARIK,Jun,21.572
ARIK,Jun,21.252
ARIK,Jun,20.946
ARIK,Jun,20.672
ARIK,Jun,20.42
ARIK,Jun,20.198
ARIK,Jun,19.995
ARIK,Jun,19.802
ARIK,Jun,19.627
ARIK,Jun,19.456
ARIK,Jun,19.294
ARIK,Jun,19.143
ARIK,Jun,18.992
ARIK,Jun,18.83
ARIK,Jun,18.649
ARIK,Jun,18.455
ARIK,Jun,18.266
ARIK,Jun,18.112
ARIK,Jun,18.008
ARIK,Jun,17.983
ARIK,Jun,18.079
ARIK,Jun,18.31
ARIK,Jun,18.682
ARIK,Jun,19.165
ARIK,Jun,19.735
ARIK,Jun,20.402
ARIK,Jun,21.148
ARIK,Jun,21.945
ARIK,Jun,22.747
ARIK,Jun,23.547
ARIK,Jun,24.321
ARIK,Jun,24.926
ARIK,Jun,25.435
ARIK,Jun,25.811
ARIK,Jun,26.124
ARIK,Jun,26.259
ARIK,Jun,26.245
ARIK,Jun,26.126
ARIK,Jun,25.796
ARIK,Jun,25.555
ARIK,Jun,25.281
ARIK,Jun,24.953
ARIK,Jun,24.549
ARIK,Jun,24.157
ARIK,Jun,23.751
ARIK,Jun,23.297
ARIK,Jun,22.844
ARIK,Jun,22.412
ARIK,Jun,22
ARIK,Jun,21.613
ARIK,Jun,21.239
ARIK,Jun,20.875
ARIK,Jun,20.542
ARIK,Jun,20.254
ARIK,Jun,20
ARIK,Jun,19.743
ARIK,Jun,19.488
ARIK,Jun,19.231
ARIK,Jun,18.972
ARIK,Jun,18.723
ARIK,Jun,18.495
ARIK,Jun,18.278
ARIK,Jun,18.07
ARIK,Jun,17.88
ARIK,Jun,17.715
ARIK,Jun,17.619
ARIK,Jun,17.587
ARIK,Jun,17.627
ARIK,Jun,17.776
ARIK,Jun,18.032
ARIK,Jun,18.418
ARIK,Jun,18.933
ARIK,Jun,19.518
ARIK,Jun,20.179
ARIK,Jun,20.911
ARIK,Jun,21.713
ARIK,Jun,22.552
ARIK,Jun,23.382
ARIK,Jun,24.134
ARIK,Jun,24.868
ARIK,Jun,25.553
ARIK,Jun,26.054
ARIK,Jun,26.389
ARIK,Jun,26.679
ARIK,Jun,26.512
ARIK,Jun,26.205
ARIK,Jun,25.949
ARIK,Jun,25.691
ARIK,Jun,25.505
ARIK,Jun,25.245
ARIK,Jun,24.93
ARIK,Jun,24.511
ARIK,Jun,24.056
ARIK,Jun,23.574
ARIK,Jun,23.063
ARIK,Jun,22.543
ARIK,Jun,22.04
ARIK,Jun,21.578
ARIK,Jun,21.123
ARIK,Jun,20.697
ARIK,Jun,20.307
ARIK,Jun,19.962
ARIK,Jun,19.673
ARIK,Jun,19.45
ARIK,Jun,19.259
ARIK,Jun,19.076
ARIK,Jun,18.913
ARIK,Jun,18.78
ARIK,Jun,18.659
ARIK,Jun,18.53
ARIK,Jun,18.392
ARIK,Jun,18.253
ARIK,Jun,18.135
ARIK,Jun,18.02
ARIK,Jun,17.939
ARIK,Jun,17.917
ARIK,Jun,17.982
ARIK,Jun,18.162
ARIK,Jun,18.47
ARIK,Jun,18.902
ARIK,Jun,19.432
ARIK,Jun,20.036
ARIK,Jun,20.679
ARIK,Jun,21.165
ARIK,Jun,21.681
ARIK,Jun,22.318
ARIK,Jun,23.023
ARIK,Jun,23.832
ARIK,Jun,24.544
ARIK,Jun,25.118
ARIK,Jun,25.624
ARIK,Jun,26.108
ARIK,Jun,26.386
ARIK,Jun,26.564
ARIK,Jun,26.537
ARIK,Jun,26.323
ARIK,Jun,26.025
ARIK,Jun,25.652
ARIK,Jun,25.235
ARIK,Jun,24.755
ARIK,Jun,24.161
ARIK,Jun,23.567
ARIK,Jun,22.959
ARIK,Jun,22.372
ARIK,Jun,21.849
ARIK,Jun,21.372
ARIK,Jun,20.912
ARIK,Jun,20.469
ARIK,Jun,20.065
ARIK,Jun,19.722
ARIK,Jun,19.412
ARIK,Jun,19.108
ARIK,Jun,18.826
ARIK,Jun,18.565
ARIK,Jun,18.328
ARIK,Jun,18.098
ARIK,Jun,17.872
ARIK,Jun,17.672
ARIK,Jun,17.508
ARIK,Jun,17.352
ARIK,Jun,17.21
ARIK,Jun,17.1
ARIK,Jun,17.025
ARIK,Jun,16.991
ARIK,Jun,17.052
ARIK,Jun,17.225
ARIK,Jun,17.491
ARIK,Jun,17.871
ARIK,Jun,18.362
ARIK,Jun,18.955
ARIK,Jun,19.61
ARIK,Jun,20.34
ARIK,Jun,21.142
ARIK,Jun,21.985
ARIK,Jun,22.818
ARIK,Jun,23.665
ARIK,Jun,24.438
ARIK,Jun,25.131
ARIK,Jun,25.696
ARIK,Jun,26.226
ARIK,Jun,26.595
ARIK,Jun,26.751
ARIK,Jun,26.636
ARIK,Jun,26.327
ARIK,Jun,26.034
ARIK,Jun,25.687
ARIK,Jun,25.252
ARIK,Jun,24.731
ARIK,Jun,24.119
ARIK,Jun,23.416
ARIK,Jun,22.787
ARIK,Jun,22.151
ARIK,Jun,21.617
ARIK,Jun,21.137
ARIK,Jun,20.709
ARIK,Jun,20.319
ARIK,Jun,19.919
ARIK,Jun,19.515
ARIK,Jun,19.124
ARIK,Jun,18.777
ARIK,Jun,18.477
ARIK,Jun,18.249
ARIK,Jun,18.088
ARIK,Jun,17.933
ARIK,Jun,17.794
ARIK,Jun,17.637
ARIK,Jun,17.474
ARIK,Jun,17.294
ARIK,Jun,17.114
ARIK,Jun,16.985
ARIK,Jun,16.92
ARIK,Jun,16.907
ARIK,Jun,16.979
ARIK,Jun,17.14
ARIK,Jun,17.313
ARIK,Jun,17.514
ARIK,Jun,17.713
ARIK,Jun,17.916
ARIK,Jun,18.133
ARIK,Jun,18.344
ARIK,Jun,18.626
ARIK,Jun,18.922
ARIK,Jun,19.32
ARIK,Jun,19.681
ARIK,Jun,19.986
ARIK,Jun,20.218
ARIK,Jun,20.411
ARIK,Jun,20.565
ARIK,Jun,20.812
ARIK,Jun,20.965
ARIK,Jun,21.036
ARIK,Jun,20.971
ARIK,Jun,20.846
ARIK,Jun,20.691
ARIK,Jun,20.5
ARIK,Jun,20.289
ARIK,Jun,20.052
ARIK,Jun,19.806
ARIK,Jun,19.548
ARIK,Jun,19.293
ARIK,Jun,19.056
ARIK,Jun,18.848
ARIK,Jun,18.651
ARIK,Jun,18.465
ARIK,Jun,18.268
ARIK,Jun,18.105
ARIK,Jun,17.974
ARIK,Jun,17.846
ARIK,Jun,17.727
ARIK,Jun,17.62
ARIK,Jun,17.5
ARIK,Jun,17.403
ARIK,Jun,17.321
ARIK,Jun,17.258
ARIK,Jun,17.19
ARIK,Jun,17.124
ARIK,Jun,17.044
ARIK,Jun,16.946
ARIK,Jun,16.827
ARIK,Jun,16.745
ARIK,Jun,16.722
ARIK,Jun,16.73
ARIK,Jun,16.76
ARIK,Jun,16.775
ARIK,Jun,16.808
ARIK,Jun,16.879
ARIK,Jun,16.963
ARIK,Jun,17.096
ARIK,Jun,17.271
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,19.281
ARIK,Jun,19.331
ARIK,Jun,19.249
ARIK,Jun,19.105
ARIK,Jun,18.901
ARIK,Jun,18.643
ARIK,Jun,18.29
ARIK,Jun,17.924
ARIK,Jun,17.589
ARIK,Jun,17.293
ARIK,Jun,17.021
ARIK,Jun,16.797
ARIK,Jun,16.627
ARIK,Jun,16.481
ARIK,Jun,16.321
ARIK,Jun,16.173
ARIK,Jun,16.063
ARIK,Jun,15.973
ARIK,Jun,15.889
ARIK,Jun,15.818
ARIK,Jun,15.774
ARIK,Jun,15.745
ARIK,Jun,15.722
ARIK,Jun,15.682
ARIK,Jun,15.647
ARIK,Jun,15.596
ARIK,Jun,15.545
ARIK,Jun,15.468
ARIK,Jun,15.356
ARIK,Jun,15.252
ARIK,Jun,15.173
ARIK,Jun,15.139
ARIK,Jun,15.152
ARIK,Jun,15.188
ARIK,Jun,15.255
ARIK,Jun,15.378
ARIK,Jun,15.586
ARIK,Jun,15.964
ARIK,Jun,16.176
ARIK,Jun,16.243
ARIK,Jun,16.379
ARIK,Jun,16.684
ARIK,Jun,16.913
ARIK,Jun,17.06
ARIK,Jun,16.996
ARIK,Jun,16.906
ARIK,Jun,16.879
ARIK,Jun,16.896
ARIK,Jun,17.093
ARIK,Jun,17.408
ARIK,Jun,17.767
ARIK,Jun,18.086
ARIK,Jun,18.403
ARIK,Jun,18.538
ARIK,Jun,18.557
ARIK,Jun,18.477
ARIK,Jun,18.336
ARIK,Jun,18.158
ARIK,Jun,17.954
ARIK,Jun,17.725
ARIK,Jun,17.572
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
ARIK,Jun,NA
